rule,conf_pca
"<dbo:highestMountain>(a, b) <= <dbo:location>(e, b) & <dbo:rightChild>(e, a)",0.666666667
"<dbo:highestMountain>(a, b) <= <dbo:leftChild>(e, a) & <dbo:location>(e, b)",0.666666667
"<dbo:sourceConfluenceMountain>(a, b) <= <dbo:sourceConfluence>(a, f) & <dbo:sourceConfluenceMountain>(f, b)",0.666666667
"<dbo:sourceConfluenceMountain>(a, b) <= <dbo:sourceConfluence>(a, f) & <dbo:sourceConfluencePlace>(f, b)",0.666666667
"<dbo:sourceConfluenceMountain>(a, b) <= <dbo:city>(f, b) & <dbo:leftTributary>(a, f)",0.666666667
"<dbo:creativeDirector>(a, b) <= <dbo:creator>(a, b) & <dbo:director>(a, b)",0.666666667
"<dbo:mouthCountry>(a, b) <= <dbo:mouthCountry>(f, b) & <dbo:source>(a, f)",0.666666667
"<dbo:mouthCountry>(a, b) <= <dbo:mouthCountry>(e, b) & <dbo:riverMouth>(e, a)",0.666666667
"<dbo:designCompany>(a, b) <= <dbo:designCompany>(e, b) & <dbo:variantOf>(e, a)",0.666666667
"<dbo:designCompany>(a, b) <= <dbo:designer>(e, b) & <dbo:variantOf>(e, a)",0.666666667
"<dbo:lastAppearance>(a, b) <= <dbo:lastAppearance>(f, b) & <dbo:spouse>(a, f)",0.666666667
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(e, b) & <dbo:highestPlace>(a, e)",0.666666667
"<dbo:endPoint>(a, b) <= <dbo:endPoint>(a, f) & <dbo:origin>(b, f)",0.666666667
"<dbo:government>(a, b) <= <dbo:government>(e, b) & <dbo:governmentRegion>(e, a)",0.666666667
"<dbo:lowestPlace>(a, b) <= <dbo:district>(e, a) & <dbo:lowestPlace>(e, b)",0.666666667
"<dbo:lowestPlace>(a, b) <= <dbo:district>(e, a) & <dbo:lowestMountain>(e, b)",0.666666667
"<dbo:localAuthority>(a, b) <= <dbo:city>(a, f) & <dbo:leaderName>(b, f)",0.666666667
"<dbo:manufacturer>(a, b) <= <dbo:automobilePlatform>(a, f) & <dbo:manufacturer>(f, b)",0.666666667
"<dbo:alumni>(a, b) <= <dbo:sport>(e, a) & <dbo:sport>(e, b)",0.666666667
"<dbo:authority>(a, b) <= <dbo:authority>(e, b) & <dbo:rival>(e, a)",0.666666667
"<dbo:authority>(a, b) <= <dbo:authority>(e, b) & <dbo:rival>(a, e)",0.666666667
"<dbo:capitalPosition>(a, b) <= <dbo:capitalPosition>(e, b) & <dbo:state>(e, a)",0.666666667
"<dbo:capitalPosition>(a, b) <= <dbo:capitalPosition>(f, b) & <dbo:state>(a, f)",0.666666667
"<dbo:capitalPosition>(a, b) <= <dbo:capitalPosition>(e, b) & <dbo:region>(e, a)",0.666666667
"<dbo:capitalPosition>(a, b) <= <dbo:capitalPosition>(e, b) & <dbo:region>(a, e)",0.666666667
"<dbo:broadcastNetwork>(a, b) <= <dbo:broadcastNetwork>(f, b) & <dbo:owner>(a, f)",0.668016194
"<dbo:nationality>(a, b) <= <dbo:citizenship>(a, b)",0.669795693
"<dbo:maintainedBy>(a, b) <= <dbo:maintainedBy>(e, b) & <dbo:routeJunction>(e, a)",0.670588235
"<dbo:politicalPartyInLegislature>(a, b) <= <dbo:politicalPartyOfLeader>(a, b)",0.671081678
"<dbo:sourceCountry>(a, b) <= <dbo:country>(f, b) & <dbo:sourceMountain>(a, f)",0.671361502
"<dbo:sourceCountry>(a, b) <= <dbo:country>(f, b) & <dbo:sourcePlace>(a, f)",0.671361502
"<dbo:launchSite>(a, b) <= <dbo:associatedRocket>(e, a) & <dbo:launchSite>(e, b)",0.675675676
"<dbo:maintainedBy>(a, b) <= <dbo:maintainedBy>(f, b) & <dbo:routeJunction>(a, f)",0.677083333
"<dbo:executiveProducer>(a, b) <= <dbo:creator>(e, b) & <dbo:series>(e, a)",0.677419355
"<dbo:mouthCountry>(a, b) <= <dbo:country>(e, b) & <dbo:outflow>(e, a)",0.677966102
"<dbo:illustrator>(a, b) <= <dbo:coverArtist>(f, b) & <dbo:subsequentWork>(a, f)",0.678571429
"<dbo:principalArea>(a, b) <= <dbo:sheading>(a, b)",0.681818182
"<dbo:mouthCountry>(a, b) <= <dbo:mouthCountry>(f, b) & <dbo:riverMouth>(a, f)",0.684210526
"<dbo:era>(a, b) <= <dbo:era>(f, b) & <dbo:notableIdea>(a, f)",0.684210526
"<dbo:sourceRegion>(a, b) <= <dbo:source>(e, a) & <dbo:sourceRegion>(e, b)",0.684210526
"<dbo:illustrator>(a, b) <= <dbo:illustrator>(f, b) & <dbo:subsequentWork>(a, f)",0.686534216
"<dbo:usingCountry>(a, b) <= <dbo:currency>(b, a)",0.6875
"<dbo:highestMountain>(a, b) <= <dbo:highestMountain>(a, f) & <dbo:state>(f, b)",0.6875
"<dbo:governmentPosition>(a, b) <= <dbo:governmentPosition>(f, b) & <dbo:governmentRegion>(a, f)",0.689655172
"<dbo:governmentPosition>(a, b) <= <dbo:governmentPosition>(e, b) & <dbo:governmentRegion>(e, a)",0.689655172
"<dbo:canonizedPlace>(a, b) <= <dbo:beatifiedPlace>(a, b)",0.689922481
"<dbo:municipality>(a, b) <= <dbo:capital>(e, b) & <dbo:district>(a, e)",0.690909091
"<dbo:similar>(a, b) <= <dbo:similar>(b, a)",0.693711968
"<dbo:illustrator>(a, b) <= <dbo:coverArtist>(f, b) & <dbo:previousWork>(a, f)",0.694214876
"<dbo:maintainedBy>(a, b) <= <dbo:architect>(a, b) & <dbo:builder>(a, b)",0.694444444
"<dbo:parentCompany>(a, b) <= <dbo:manufacturer>(a, f) & <dbo:parentCompany>(f, b)",0.694560669
"<dbo:tenant>(a, b) <= <dbo:operator>(a, b)",0.697674419
"<dbo:pictureFormat>(a, b) <= <dbo:pictureFormat>(e, b) & <dbo:successor>(e, a)",0.698630137
"<dbo:illustrator>(a, b) <= <dbo:illustrator>(f, b) & <dbo:previousWork>(a, f)",0.698630137
"<dbo:illustrator>(a, b) <= <dbo:coverArtist>(e, b) & <dbo:subsequentWork>(e, a)",0.699186992
"<dbo:largestCity>(a, b) <= <dbo:countySeat>(a, b)",0.69924812
"<dbo:river>(a, b) <= <dbo:municipality>(e, a) & <dbo:river>(e, b)",0.7
"<dbo:aircraftBomber>(a, b) <= <dbo:aircraftBomber>(e, b) & <dbo:commandStructure>(e, a)",0.7
"<dbo:deputy>(a, b) <= <dbo:associate>(b, f) & <dbo:primeMinister>(f, a)",0.7
"<dbo:primeMinister>(a, b) <= <dbo:president>(b, a) & <dbo:successor>(a, b)",0.7
"<dbo:illustrator>(a, b) <= <dbo:coverArtist>(e, b) & <dbo:previousWork>(e, a)",0.7
"<dbo:citizenship>(a, b) <= <dbo:nationality>(a, b)",0.701156069
"<dbo:owningOrganisation>(a, b) <= <dbo:owner>(f, b) & <dbo:type>(a, f)",0.702997275
"<dbo:owningOrganisation>(a, b) <= <dbo:owner>(f, b) & <dbo:servingRailwayLine>(a, f)",0.703092784
"<dbo:vein>(a, b) <= <dbo:drainsFrom>(b, a)",0.703703704
"<dbo:highestRegion>(a, b) <= <dbo:location>(a, b)",0.704225352
"<dbo:subregion>(a, b) <= <dbo:isPartOfWineRegion>(b, a)",0.70437018
"<dbo:supplies>(a, b) <= <dbo:artery>(f, a) & <dbo:vein>(b, f)",0.704545455
"<dbo:layout>(a, b) <= <dbo:automobilePlatform>(a, f) & <dbo:layout>(f, b)",0.704918033
"<dbo:sourceRegion>(a, b) <= <dbo:source>(a, f) & <dbo:sourceRegion>(f, b)",0.705882353
"<dbo:primeMinister>(a, b) <= <dbo:deputy>(b, a)",0.707509881
"<dbo:layout>(a, b) <= <dbo:layout>(f, b) & <dbo:predecessor>(a, f)",0.707668945
"<dbo:ceremonialCounty>(a, b) <= <dbo:city>(e, a) & <dbo:county>(e, b)",0.709265176
"<dbo:brand>(a, b) <= <dbo:brand>(f, b) & <dbo:followingEvent>(a, f)",0.710344828
"<dbo:governmentRegion>(a, b) <= <dbo:highestRegion>(a, b)",0.710843373
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(a, b)",0.710843373
"<dbo:significantBuilding>(a, b) <= <dbo:architect>(b, a)",0.711151737
"<dbo:layout>(a, b) <= <dbo:layout>(e, b) & <dbo:successor>(e, a)",0.711256117
"<dbo:launchPad>(a, b) <= <dbo:launchPad>(e, b) & <dbo:nextMission>(e, a)",0.711711712
"<dbo:jurisdiction>(a, b) <= <dbo:jurisdiction>(e, b) & <dbo:parentOrganisation>(e, a)",0.712121212
"<dbo:frazioni>(a, b) <= <dbo:frazioni>(b, a)",0.713235294
"<dbo:significantProject>(a, b) <= <dbo:significantDesign>(a, b)",0.714285714
"<dbo:viceChancellor>(a, b) <= <dbo:affiliation>(a, f) & <dbo:viceChancellor>(f, b)",0.714285714
"<dbo:mouthCountry>(a, b) <= <dbo:leftTributary>(e, a) & <dbo:sourceCountry>(e, b)",0.714285714
"<dbo:administrativeDistrict>(a, b) <= <dbo:administrativeDistrict>(e, b) & <dbo:district>(e, a)",0.714285714
"<dbo:government>(a, b) <= <dbo:government>(e, b) & <dbo:lowestRegion>(e, a)",0.714285714
"<dbo:brand>(a, b) <= <dbo:brand>(f, b) & <dbo:previousEvent>(a, f)",0.715277778
"<dbo:mountainRange>(a, b) <= <dbo:highestPlace>(b, a)",0.717105263
"<dbo:launchPad>(a, b) <= <dbo:launchPad>(f, b) & <dbo:previousMission>(a, f)",0.71875
"<dbo:launchPad>(a, b) <= <dbo:launchPad>(e, b) & <dbo:previousMission>(e, a)",0.719457014
"<dbo:localAuthority>(a, b) <= <dbo:city>(a, e) & <dbo:councilArea>(e, b)",0.72
"<dbo:headquarter>(a, b) <= <dbo:location>(a, b)",0.720207254
"<dbo:brand>(a, b) <= <dbo:brand>(e, b) & <dbo:previousEvent>(e, a)",0.72027972
"<dbo:supplies>(a, b) <= <dbo:artery>(b, a)",0.720930233
"<dbo:stateOfOrigin>(a, b) <= <dbo:citizenship>(a, b)",0.722063037
"<dbo:majorShrine>(a, b) <= <dbo:frazioni>(f, b) & <dbo:majorShrine>(a, f)",0.722222222
"<dbo:sportCountry>(a, b) <= <dbo:birthPlace>(a, f) & <dbo:country>(f, b)",0.722222222
"<dbo:mouthCountry>(a, b) <= <dbo:country>(f, b) & <dbo:region>(a, f)",0.723076923
"<dbo:firstDriverTeam>(a, b) <= <dbo:fastestDriverTeam>(a, b) & <dbo:poleDriverTeam>(a, b)",0.723282443
"<dbo:launchPad>(a, b) <= <dbo:launchPad>(f, b) & <dbo:nextMission>(a, f)",0.7239819
"<dbo:nerve>(a, b) <= <dbo:innervates>(b, a)",0.724358974
"<dbo:government>(a, b) <= <dbo:government>(f, b) & <dbo:highestRegion>(a, f)",0.725806452
"<dbo:river>(a, b) <= <dbo:municipality>(a, f) & <dbo:river>(f, b)",0.727272727
"<dbo:vein>(a, b) <= <dbo:supplies>(e, a) & <dbo:vein>(e, b)",0.727272727
"<dbo:mouthCountry>(a, b) <= <dbo:country>(f, b) & <dbo:municipality>(a, f)",0.727272727
"<dbo:artery>(a, b) <= <dbo:artery>(e, b) & <dbo:drainsFrom>(e, a)",0.727272727
"<dbo:stylisticOrigin>(a, b) <= <dbo:instrument>(a, f) & <dbo:stylisticOrigin>(f, b)",0.727272727
"<dbo:parentCompany>(a, b) <= <dbo:parentCompany>(e, b) & <dbo:predecessor>(e, a)",0.728205128
"<dbo:beatifiedPlace>(a, b) <= <dbo:canonizedPlace>(a, b)",0.729508197
"<dbo:brand>(a, b) <= <dbo:brand>(e, b) & <dbo:followingEvent>(e, a)",0.730496454
"<dbo:river>(a, b) <= <dbo:crosses>(e, b) & <dbo:locatedInArea>(e, a)",0.730769231
"<dbo:sourceCountry>(a, b) <= <dbo:country>(a, b)",0.731874145
"<dbo:sourceCountry>(a, b) <= <dbo:riverMouth>(a, f) & <dbo:sourceCountry>(f, b)",0.732476151
"<dbo:jurisdiction>(a, b) <= <dbo:jurisdiction>(f, b) & <dbo:successor>(a, f)",0.733333333
"<dbo:manufacturer>(a, b) <= <dbo:manufacturer>(e, b) & <dbo:predecessor>(e, a)",0.734516029
"<dbo:mouthCountry>(a, b) <= <dbo:country>(e, b) & <dbo:source>(e, a)",0.736842105
"<dbo:developer>(a, b) <= <dbo:product>(b, a)",0.741447368
"<dbo:manufacturer>(a, b) <= <dbo:manufacturer>(f, b) & <dbo:predecessor>(a, f)",0.741952935
"<dbo:governmentRegion>(a, b) <= <dbo:highestRegion>(b, a)",0.745098039
"<dbo:rival>(a, b) <= <dbo:rival>(b, a)",0.746031746
"<dbo:citizenship>(a, b) <= <dbo:stateOfOrigin>(a, b)",0.748885587
"<dbo:highestMountain>(a, b) <= <dbo:municipality>(b, a)",0.75
"<dbo:artery>(a, b) <= <dbo:supplies>(b, a)",0.75
"<dbo:highestMountain>(a, b) <= <dbo:location>(a, b) & <dbo:region>(a, b)",0.75
"<dbo:creativeDirector>(a, b) <= <dbo:author>(a, b) & <dbo:producer>(a, b)",0.75
"<dbo:mouthCountry>(a, b) <= <dbo:mouthCountry>(e, b) & <dbo:rightTributary>(e, a)",0.75
"<dbo:sportCountry>(a, b) <= <dbo:country>(f, b) & <dbo:deathPlace>(a, f)",0.75
"<dbo:jurisdiction>(a, b) <= <dbo:jurisdiction>(e, b) & <dbo:successor>(e, a)",0.75
"<dbo:island>(a, b) <= <dbo:outflow>(a, f) & <dbo:outflow>(b, f)",0.75
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(a, f) & <dbo:location>(f, b)",0.75
"<dbo:governmentPosition>(a, b) <= <dbo:governmentPosition>(f, b) & <dbo:highestRegion>(a, f)",0.75
"<dbo:governmentPosition>(a, b) <= <dbo:governmentPosition>(e, b) & <dbo:highestRegion>(e, a)",0.75
"<dbo:federalState>(a, b) <= <dbo:city>(e, a) & <dbo:state>(e, b)",0.75
"<dbo:sourceRegion>(a, b) <= <dbo:countySeat>(b, f) & <dbo:sourcePlace>(a, f)",0.75
"<dbo:sourceRegion>(a, b) <= <dbo:countySeat>(b, f) & <dbo:sourceMountain>(a, f)",0.75
"<dbo:languageRegulator>(a, b) <= <dbo:iso6392Code>(e, a) & <dbo:languageRegulator>(e, b)",0.75
"<dbo:location>(a, b) <= <dbo:headquarter>(a, b)",0.753387534
"<dbo:manufacturer>(a, b) <= <dbo:manufacturer>(e, b) & <dbo:successor>(e, a)",0.753392916
"<dbo:governmentRegion>(a, b) <= <dbo:governmentRegion>(e, a) & <dbo:highestRegion>(e, b)",0.755102041
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(a, f) & <dbo:highestRegion>(f, b)",0.755102041
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(f, b) & <dbo:governmentRegion>(a, f)",0.755102041
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(e, a) & <dbo:highestRegion>(e, b)",0.755102041
"<dbo:manufacturer>(a, b) <= <dbo:manufacturer>(f, b) & <dbo:successor>(a, f)",0.755902893
"<dbo:operatedBy>(a, b) <= <dbo:owner>(f, b) & <dbo:servingRailwayLine>(a, f)",0.757654161
"<dbo:servingRailwayLine>(a, b) <= <dbo:routeEnd>(b, a)",0.759183673
"<dbo:highestRegion>(a, b) <= <dbo:highestRegion>(b, a)",0.759259259
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(b, a)",0.76
"<dbo:inflow>(a, b) <= <dbo:outflow>(a, b)",0.760641579
"<dbo:highestState>(a, b) <= <dbo:part>(b, a)",0.763157895
"<dbo:governmentRegion>(a, b) <= <dbo:lowestRegion>(a, b)",0.764705882
"<dbo:mouthCountry>(a, b) <= <dbo:leftTributary>(a, f) & <dbo:mouthCountry>(f, b)",0.764705882
"<dbo:isPartOfWineRegion>(a, b) <= <dbo:isPartOfWineRegion>(e, b) & <dbo:subregion>(e, a)",0.764705882
"<dbo:manufacturer>(a, b) <= <dbo:manufacturer>(e, b) & <dbo:variantOf>(e, a)",0.764957265
"<dbo:executiveProducer>(a, b) <= <dbo:creator>(a, b) & <dbo:director>(a, b)",0.765957447
"<dbo:layout>(a, b) <= <dbo:layout>(f, b) & <dbo:variantOf>(a, f)",0.766197183
"<dbo:president>(a, b) <= <dbo:vicePresident>(b, a)",0.766404199
"<dbo:notableWork>(a, b) <= <dbo:notableWork>(f, b) & <dbo:notableWork>(a, f)",0.76744186
"<dbo:government>(a, b) <= <dbo:government>(f, b) & <dbo:governmentRegion>(a, f)",0.767857143
"<dbo:parentCompany>(a, b) <= <dbo:division>(b, a)",0.768844221
"<dbo:chiefEditor>(a, b) <= <dbo:foundedBy>(a, b)",0.769230769
"<dbo:mission>(a, b) <= <dbo:crewMember>(f, a) & <dbo:launchVehicle>(b, f)",0.769230769
"<dbo:subsidiary>(a, b) <= <dbo:parentCompany>(b, a)",0.769295302
"<dbo:location>(a, b) <= <dbo:district>(a, b)",0.769951245
"<dbo:mouthCountry>(a, b) <= <dbo:country>(a, b)",0.770348837
"<dbo:vicePresident>(a, b) <= <dbo:president>(b, a)",0.770448549
"<dbo:executiveProducer>(a, b) <= <dbo:executiveProducer>(e, b) & <dbo:previousWork>(e, a)",0.77045177
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(f, a) & <dbo:governmentRegion>(b, f)",0.770833333
"<dbo:layout>(a, b) <= <dbo:layout>(e, b) & <dbo:variantOf>(e, a)",0.77184466
"<dbo:government>(a, b) <= <dbo:government>(e, b) & <dbo:location>(e, a)",0.771929825
"<dbo:formerCoach>(a, b) <= <dbo:currentPartner>(a, e) & <dbo:formerCoach>(e, b)",0.773892774
"<dbo:mouthCountry>(a, b) <= <dbo:country>(f, b) & <dbo:mouthPlace>(a, f)",0.776699029
"<dbo:mouthCountry>(a, b) <= <dbo:country>(f, b) & <dbo:mouthMountain>(a, f)",0.776699029
"<dbo:governmentRegion>(a, b) <= <dbo:governmentRegion>(b, f) & <dbo:location>(f, a)",0.777777778
"<dbo:authority>(a, b) <= <dbo:city>(a, f) & <dbo:councilArea>(f, b)",0.777777778
"<dbo:artery>(a, b) <= <dbo:artery>(f, b) & <dbo:vein>(a, f)",0.779220779
"<dbo:formerChoreographer>(a, b) <= <dbo:formerChoreographer>(f, b) & <dbo:formerPartner>(a, f)",0.779411765
"<dbo:branchFrom>(a, b) <= <dbo:branchTo>(b, a)",0.779816514
"<dbo:supplies>(a, b) <= <dbo:artery>(e, a) & <dbo:drainsFrom>(e, b)",0.78
"<dbo:metropolitanBorough>(a, b) <= <dbo:isPartOf>(b, a)",0.782608696
"<dbo:governmentRegion>(a, b) <= <dbo:governmentRegion>(f, a) & <dbo:governmentRegion>(b, f)",0.784313725
"<dbo:formerChoreographer>(a, b) <= <dbo:formerChoreographer>(e, b) & <dbo:formerPartner>(e, a)",0.785185185
"<dbo:governmentRegion>(a, b) <= <dbo:highestRegion>(a, f) & <dbo:location>(f, b)",0.785714286
"<dbo:sourceRegion>(a, b) <= <dbo:part>(b, f) & <dbo:sourceMountain>(a, f)",0.785714286
"<dbo:sourceRegion>(a, b) <= <dbo:part>(b, f) & <dbo:sourcePlace>(a, f)",0.785714286
"<dbo:executiveProducer>(a, b) <= <dbo:executiveProducer>(f, b) & <dbo:previousWork>(a, f)",0.785973398
"<dbo:executiveProducer>(a, b) <= <dbo:executiveProducer>(f, b) & <dbo:subsequentWork>(a, f)",0.786419753
"<dbo:jurisdiction>(a, b) <= <dbo:childOrganisation>(a, f) & <dbo:jurisdiction>(f, b)",0.786666667
"<dbo:executiveProducer>(a, b) <= <dbo:executiveProducer>(e, b) & <dbo:subsequentWork>(e, a)",0.787391842
"<dbo:deputy>(a, b) <= <dbo:associate>(b, f) & <dbo:deputy>(a, f)",0.787878788
"<dbo:metropolitanBorough>(a, b) <= <dbo:city>(e, a) & <dbo:localAuthority>(e, b)",0.791044776
"<dbo:highestRegion>(a, b) <= <dbo:lowestRegion>(a, b)",0.791666667
"<dbo:mouthCountry>(a, b) <= <dbo:mouthCountry>(f, b) & <dbo:rightTributary>(a, f)",0.791666667
"<dbo:formerCoach>(a, b) <= <dbo:currentPartner>(e, a) & <dbo:formerCoach>(e, b)",0.792362768
"<dbo:governmentRegion>(a, b) <= <dbo:governmentRegion>(b, a)",0.79245283
"<dbo:associate>(a, b) <= <dbo:associate>(b, a)",0.793950851
"<dbo:sisterNewspaper>(a, b) <= <dbo:sisterNewspaper>(b, a)",0.794117647
"<dbo:mouthCountry>(a, b) <= <dbo:country>(f, b) & <dbo:sourceRegion>(a, f)",0.794701987
"<dbo:localAuthority>(a, b) <= <dbo:city>(a, e) & <dbo:metropolitanBorough>(e, b)",0.794797688
"<dbo:parentCompany>(a, b) <= <dbo:parentCompany>(f, b) & <dbo:relatedMeanOfTransportation>(a, f)",0.795
"<dbo:child>(a, b) <= <dbo:parent>(b, a)",0.795432921
"<dbo:highestRegion>(a, b) <= <dbo:highestRegion>(f, a) & <dbo:highestRegion>(b, f)",0.795918367
"<dbo:island>(a, b) <= <dbo:archipelago>(b, a)",0.8
"<dbo:creativeDirector>(a, b) <= <dbo:creativeDirector>(f, b) & <dbo:previousWork>(a, f)",0.8
"<dbo:lowestPlace>(a, b) <= <dbo:lowestPlace>(e, b) & <dbo:neighboringMunicipality>(e, a)",0.8
"<dbo:lowestPlace>(a, b) <= <dbo:lowestPlace>(e, b) & <dbo:neighboringMunicipality>(a, e)",0.8
"<dbo:opponent>(a, b) <= <dbo:incumbent>(a, f) & <dbo:successor>(f, b)",0.8
"<dbo:sourceCountry>(a, b) <= <dbo:mouthCountry>(a, b)",0.800443459
"<dbo:sourceCountry>(a, b) <= <dbo:country>(a, b) & <dbo:mouthCountry>(a, b)",0.80369515
"<dbo:formerPartner>(a, b) <= <dbo:formerPartner>(b, a)",0.803809524
"<dbo:governmentRegion>(a, b) <= <dbo:highestRegion>(f, a) & <dbo:highestRegion>(b, f)",0.804347826
"<dbo:governmentRegion>(a, b) <= <dbo:highestRegion>(f, b) & <dbo:highestRegion>(a, f)",0.804347826
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(b, f) & <dbo:highestRegion>(f, a)",0.804347826
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(e, b) & <dbo:highestRegion>(e, a)",0.804347826
"<dbo:launchSite>(a, b) <= <dbo:launchSite>(e, b) & <dbo:successor>(e, a)",0.804347826
"<dbo:mouthCountry>(a, b) <= <dbo:country>(f, b) & <dbo:district>(a, f)",0.804878049
"<dbo:isPartOfWineRegion>(a, b) <= <dbo:isPartOfWineRegion>(f, b) & <dbo:isPartOfWineRegion>(a, f)",0.805084746
"<dbo:alliance>(a, b) <= <dbo:alliance>(e, b) & <dbo:parentCompany>(e, a)",0.805555556
"<dbo:jurisdiction>(a, b) <= <dbo:jurisdiction>(f, b) & <dbo:parentOrganisation>(a, f)",0.805668016
"<dbo:governmentRegion>(a, b) <= <dbo:location>(a, b)",0.806818182
"<dbo:illustrator>(a, b) <= <dbo:illustrator>(e, b) & <dbo:previousWork>(e, a)",0.807486631
"<dbo:launchSite>(a, b) <= <dbo:launchSite>(f, b) & <dbo:launchSite>(a, f)",0.807692308
"<dbo:mouthCountry>(a, b) <= <dbo:sourceCountry>(a, b)",0.80941704
"<dbo:lowestState>(a, b) <= <dbo:part>(b, a)",0.8125
"<dbo:illustrator>(a, b) <= <dbo:illustrator>(e, b) & <dbo:subsequentWork>(e, a)",0.813333333
"<dbo:governmentPosition>(a, b) <= <dbo:governmentPosition>(f, b) & <dbo:location>(a, f)",0.814814815
"<dbo:governmentPosition>(a, b) <= <dbo:governmentPosition>(e, b) & <dbo:location>(e, a)",0.814814815
"<dbo:deputy>(a, b) <= <dbo:associate>(f, b) & <dbo:deputy>(a, f)",0.815789474
"<dbo:countySeat>(a, b) <= <dbo:location>(e, b) & <dbo:region>(e, a)",0.816326531
"<dbo:coverArtist>(a, b) <= <dbo:illustrator>(a, b)",0.816532258
"<dbo:homeArena>(a, b) <= <dbo:tenant>(b, a)",0.817204301
"<dbo:governmentRegion>(a, b) <= <dbo:lowestRegion>(b, a)",0.818181818
"<dbo:governmentRegion>(a, b) <= <dbo:highestRegion>(b, f) & <dbo:lowestRegion>(f, a)",0.818181818
"<dbo:governmentRegion>(a, b) <= <dbo:governmentRegion>(b, f) & <dbo:lowestRegion>(f, a)",0.818181818
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(a, f) & <dbo:lowestRegion>(f, b)",0.818181818
"<dbo:mouthCountry>(a, b) <= <dbo:country>(a, b) & <dbo:sourceCountry>(a, b)",0.818823529
"<dbo:governmentRegion>(a, b) <= <dbo:highestRegion>(b, f) & <dbo:location>(f, a)",0.820512821
"<dbo:governmentRegion>(a, b) <= <dbo:highestRegion>(e, a) & <dbo:location>(e, b)",0.820512821
"<dbo:architect>(a, b) <= <dbo:significantBuilding>(b, a)",0.820675105
"<dbo:lyrics>(a, b) <= <dbo:author>(a, b) & <dbo:musicBy>(a, b)",0.820809249
"<dbo:sisterStation>(a, b) <= <dbo:sisterStation>(b, a)",0.821698734
"<dbo:governmentRegion>(a, b) <= <dbo:governmentRegion>(b, f) & <dbo:highestRegion>(f, a)",0.822222222
"<dbo:maintainedBy>(a, b) <= <dbo:maintainedBy>(f, b) & <dbo:routeStart>(a, f)",0.823529412
"<dbo:highestRegion>(a, b) <= <dbo:highestRegion>(e, a) & <dbo:location>(e, b)",0.825
"<dbo:maintainedBy>(a, b) <= <dbo:owner>(a, b)",0.826086957
"<dbo:governmentRegion>(a, b) <= <dbo:governmentRegion>(f, b) & <dbo:highestRegion>(a, f)",0.826086957
"<dbo:governmentRegion>(a, b) <= <dbo:governmentRegion>(e, b) & <dbo:highestRegion>(e, a)",0.826086957
"<dbo:manufacturer>(a, b) <= <dbo:manufacturer>(f, b) & <dbo:variantOf>(a, f)",0.828571429
"<dbo:branchTo>(a, b) <= <dbo:branchFrom>(b, a)",0.829268293
"<dbo:sourceCountry>(a, b) <= <dbo:country>(e, b) & <dbo:inflow>(e, a)",0.830729167
"<dbo:supplies>(a, b) <= <dbo:artery>(e, a) & <dbo:isPartOfAnatomicalStructure>(e, b)",0.833333333
"<dbo:jurisdiction>(a, b) <= <dbo:childOrganisation>(e, a) & <dbo:jurisdiction>(e, b)",0.833333333
"<dbo:maintainedBy>(a, b) <= <dbo:maintainedBy>(e, b) & <dbo:routeEnd>(e, a)",0.833333333
"<dbo:lowestPlace>(a, b) <= <dbo:lowestPlace>(f, b) & <dbo:part>(a, f)",0.833333333
"<dbo:lowestPlace>(a, b) <= <dbo:lowestMountain>(f, b) & <dbo:part>(a, f)",0.833333333
"<dbo:lowestPlace>(a, b) <= <dbo:lowestPlace>(e, b) & <dbo:part>(e, a)",0.833333333
"<dbo:lowestPlace>(a, b) <= <dbo:lowestMountain>(e, b) & <dbo:part>(e, a)",0.833333333
"<dbo:opponent>(a, b) <= <dbo:incumbent>(f, b) & <dbo:opponent>(a, f)",0.833333333
"<dbo:associatedAct>(a, b) <= <dbo:associatedAct>(a, f) & <dbo:bandMember>(b, f)",0.833333333
"<dbo:secondCommander>(a, b) <= <dbo:commander>(a, b) & <dbo:fourthCommander>(a, b)",0.833333333
"<dbo:parentCompany>(a, b) <= <dbo:subsidiary>(b, a)",0.840513291
"<dbo:governmentRegion>(a, b) <= <dbo:highestRegion>(e, a) & <dbo:highestRegion>(e, b)",0.840909091
"<dbo:municipality>(a, b) <= <dbo:governmentRegion>(e, a) & <dbo:highestState>(e, b)",0.840909091
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(e, a) & <dbo:location>(e, b)",0.842105263
"<dbo:parentCompany>(a, b) <= <dbo:parentCompany>(e, b) & <dbo:relatedMeanOfTransportation>(e, a)",0.844919786
